date,hour,mean_smp,p5_smp,p95_smp,smp_pre,mean_curtailment
2024-01-23,1,61890.262443681815,61890.262443681815,61890.262443681815,61890.262443681815,0.0
2024-01-23,2,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-01-23,3,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-01-23,4,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-01-23,5,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-01-23,6,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-01-23,7,61890.262443681815,61890.262443681815,61890.262443681815,61890.262443681815,0.0
2024-01-23,8,61935.322860681816,61935.322860681816,61935.322860681816,61935.322860681816,0.0
2024-01-23,9,60000.0,60000.0,60000.0,60000.0,0.0
2024-01-23,10,60000.0,60000.0,60000.0,60000.0,0.0
2024-01-23,11,60000.0,60000.0,60000.0,60000.0,0.0
2024-01-23,12,60000.0,60000.0,60000.0,60000.0,0.0
2024-01-23,13,61935.322860681816,61935.322860681816,61935.322860681816,61935.322860681816,0.0
2024-01-23,14,60000.0,60000.0,60000.0,60000.0,0.0
2024-01-23,15,60000.0,60000.0,60000.0,60000.0,0.0
2024-01-23,16,60000.0,60000.0,60000.0,60000.0,0.0
2024-01-23,17,80049.927979,80049.927979,80049.927979,80049.927979,0.0
2024-01-23,18,80049.927979,80049.927979,80049.927979,80049.927979,0.0
2024-01-23,19,60000.0,60000.0,60000.0,60000.0,0.0
2024-01-23,20,60000.0,60000.0,60000.0,60000.0,0.0
2024-01-23,21,61935.322860681816,61935.322860681816,61935.322860681816,61935.322860681816,0.0
2024-01-23,22,61935.322860681816,61935.322860681816,61935.322860681816,61935.322860681816,0.0
2024-01-23,23,61935.322860681816,61935.322860681816,61935.322860681816,61935.322860681816,0.0
2024-01-23,24,61890.262443681815,61890.262443681815,61890.262443681815,61890.262443681815,0.0
2024-02-12,1,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-02-12,2,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-02-12,3,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-02-12,4,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-02-12,5,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-02-12,6,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-02-12,7,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-02-12,8,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-02-12,9,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-02-12,10,28860.193690833334,28860.193690833334,28860.193690833334,28860.193690833334,0.0
2024-02-12,11,28592.266785833337,28592.266785833333,28592.266785833333,28592.266785833333,0.0
2024-02-12,12,27012.27867316667,27012.278673166667,27012.278673166667,27012.278673166667,0.0
2024-02-12,13,22982.55533983333,22982.555339833332,22982.555339833332,22982.555339833332,0.0
2024-02-12,14,22982.55533983333,22982.555339833332,22982.555339833332,22982.555339833332,0.0
2024-02-12,15,27012.27867316667,27012.278673166667,27012.278673166667,27012.278673166667,0.0
2024-02-12,16,28592.266785833337,28592.266785833333,28592.266785833333,28592.266785833333,0.0
2024-02-12,17,28860.193690833334,28860.193690833334,28860.193690833334,28860.193690833334,0.0
2024-02-12,18,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-02-12,19,60000.0,60000.0,60000.0,60000.0,0.0
2024-02-12,20,60000.0,60000.0,60000.0,60000.0,0.0
2024-02-12,21,60000.0,60000.0,60000.0,60000.0,0.0
2024-02-12,22,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-02-12,23,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-02-12,24,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-03-05,1,60000.0,60000.0,60000.0,60000.0,0.0
2024-03-05,2,60000.0,60000.0,60000.0,60000.0,0.0
2024-03-05,3,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-03-05,4,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-03-05,5,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-03-05,6,60000.0,60000.0,60000.0,60000.0,0.0
2024-03-05,7,60000.0,60000.0,60000.0,60000.0,0.0
2024-03-05,8,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-03-05,9,61935.322860681816,61935.322860681816,61935.322860681816,61935.322860681816,0.0
2024-03-05,10,61935.322860681816,61935.322860681816,61935.322860681816,61935.322860681816,0.0
2024-03-05,11,61935.322860681816,61935.322860681816,61935.322860681816,61935.322860681816,0.0
2024-03-05,12,61935.322860681816,61935.322860681816,61935.322860681816,61935.322860681816,0.0
2024-03-05,13,61890.262443681815,61890.262443681815,61890.262443681815,61890.262443681815,0.0
2024-03-05,14,61935.322860681816,61935.322860681816,61935.322860681816,61935.322860681816,0.0
2024-03-05,15,61935.322860681816,61935.322860681816,61935.322860681816,61935.322860681816,0.0
2024-03-05,16,61935.322860681816,61935.322860681816,61935.322860681816,61935.322860681816,0.0
2024-03-05,17,61935.322860681816,61935.322860681816,61935.322860681816,61935.322860681816,0.0
2024-03-05,18,61890.262443681815,61890.262443681815,61890.262443681815,61890.262443681815,0.0
2024-03-05,19,61890.262443681815,61890.262443681815,61890.262443681815,61890.262443681815,0.0
2024-03-05,20,61890.262443681815,61890.262443681815,61890.262443681815,61890.262443681815,0.0
2024-03-05,21,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-03-05,22,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-03-05,23,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-03-05,24,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-05-16,1,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-05-16,2,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-05-16,3,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-05-16,4,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-05-16,5,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-05-16,6,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-05-16,7,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-05-16,8,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-05-16,9,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-05-16,10,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-05-16,11,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-05-16,12,28860.193690833334,28860.193690833334,28860.193690833334,28860.193690833334,0.0
2024-05-16,13,28592.266785833337,28592.266785833333,28592.266785833333,28592.266785833333,0.0
2024-05-16,14,28860.193690833334,28860.193690833334,28860.193690833334,28860.193690833334,0.0
2024-05-16,15,28860.193690833334,28860.193690833334,28860.193690833334,28860.193690833334,0.0
2024-05-16,16,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-05-16,17,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-05-16,18,60000.0,60000.0,60000.0,60000.0,0.0
2024-05-16,19,60000.0,60000.0,60000.0,60000.0,0.0
2024-05-16,20,60000.0,60000.0,60000.0,60000.0,0.0
2024-05-16,21,60000.0,60000.0,60000.0,60000.0,0.0
2024-05-16,22,60000.0,60000.0,60000.0,60000.0,0.0
2024-05-16,23,60000.0,60000.0,60000.0,60000.0,0.0
2024-05-16,24,60000.0,60000.0,60000.0,60000.0,0.0
2024-05-22,1,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-05-22,2,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-05-22,3,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-05-22,4,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-05-22,5,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-05-22,6,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-05-22,7,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-05-22,8,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-05-22,9,60000.0,60000.0,60000.0,60000.0,0.0
2024-05-22,10,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-05-22,11,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-05-22,12,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-05-22,13,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-05-22,14,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-05-22,15,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-05-22,16,60000.0,60000.0,60000.0,60000.0,0.0
2024-05-22,17,60000.0,60000.0,60000.0,60000.0,0.0
2024-05-22,18,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-05-22,19,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-05-22,20,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-05-22,21,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-05-22,22,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-05-22,23,60000.0,60000.0,60000.0,60000.0,0.0
2024-05-22,24,60000.0,60000.0,60000.0,60000.0,0.0
2024-06-16,1,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-06-16,2,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-06-16,3,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-06-16,4,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-06-16,5,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-06-16,6,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-06-16,7,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-06-16,8,28860.193690833334,28860.193690833334,28860.193690833334,28860.193690833334,0.0
2024-06-16,9,28860.193690833334,28860.193690833334,28860.193690833334,28860.193690833334,0.0
2024-06-16,10,28592.266785833337,28592.266785833333,28592.266785833333,28592.266785833333,0.0
2024-06-16,11,28592.266785833337,28592.266785833333,28592.266785833333,28592.266785833333,0.0
2024-06-16,12,28592.266785833337,28592.266785833333,28592.266785833333,28592.266785833333,0.0
2024-06-16,13,28592.266785833337,28592.266785833333,28592.266785833333,28592.266785833333,0.0
2024-06-16,14,28860.193690833334,28860.193690833334,28860.193690833334,28860.193690833334,0.0
2024-06-16,15,28860.193690833334,28860.193690833334,28860.193690833334,28860.193690833334,0.0
2024-06-16,16,28860.193690833334,28860.193690833334,28860.193690833334,28860.193690833334,0.0
2024-06-16,17,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-06-16,18,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-06-16,19,60000.0,60000.0,60000.0,60000.0,0.0
2024-06-16,20,60000.0,60000.0,60000.0,60000.0,0.0
2024-06-16,21,60000.0,60000.0,60000.0,60000.0,0.0
2024-06-16,22,60000.0,60000.0,60000.0,60000.0,0.0
2024-06-16,23,60000.0,60000.0,60000.0,60000.0,0.0
2024-06-16,24,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-06-21,1,60000.0,60000.0,60000.0,60000.0,0.0
2024-06-21,2,60000.0,60000.0,60000.0,60000.0,0.0
2024-06-21,3,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-06-21,4,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-06-21,5,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-06-21,6,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-06-21,7,60000.0,60000.0,60000.0,60000.0,0.0
2024-06-21,8,60000.0,60000.0,60000.0,60000.0,0.0
2024-06-21,9,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-06-21,10,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-06-21,11,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-06-21,12,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-06-21,13,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-06-21,14,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-06-21,15,61890.262443681815,61890.262443681815,61890.262443681815,61890.262443681815,0.0
2024-06-21,16,61890.262443681815,61890.262443681815,61890.262443681815,61890.262443681815,0.0
2024-06-21,17,61890.262443681815,61890.262443681815,61890.262443681815,61890.262443681815,0.0
2024-06-21,18,61890.262443681815,61890.262443681815,61890.262443681815,61890.262443681815,0.0
2024-06-21,19,61935.322860681816,61935.322860681816,61935.322860681816,61935.322860681816,0.0
2024-06-21,20,61935.322860681816,61935.322860681816,61935.322860681816,61935.322860681816,0.0
2024-06-21,21,61890.262443681815,61890.262443681815,61890.262443681815,61890.262443681815,0.0
2024-06-21,22,61890.262443681815,61890.262443681815,61890.262443681815,61890.262443681815,0.0
2024-06-21,23,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-06-21,24,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-08-20,1,61890.262443681815,61890.262443681815,61890.262443681815,61890.262443681815,0.0
2024-08-20,2,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-08-20,3,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-08-20,4,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-08-20,5,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-08-20,6,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-08-20,7,61890.262443681815,61890.262443681815,61890.262443681815,61890.262443681815,0.0
2024-08-20,8,61935.322860681816,61935.322860681816,61935.322860681816,61935.322860681816,0.0
2024-08-20,9,60000.0,60000.0,60000.0,60000.0,0.0
2024-08-20,10,80049.927979,80049.927979,80049.927979,80049.927979,0.0
2024-08-20,11,80049.927979,80049.927979,80049.927979,80049.927979,0.0
2024-08-20,12,80049.927979,80049.927979,80049.927979,80049.927979,0.0
2024-08-20,13,80049.927979,80049.927979,80049.927979,80049.927979,0.0
2024-08-20,14,80049.927979,80049.927979,80049.927979,80049.927979,0.0
2024-08-20,15,80107.26393700001,80107.26393700001,80107.26393700001,80107.26393700001,0.0
2024-08-20,16,80107.26393700001,80107.26393700001,80107.26393700001,80107.26393700001,0.0
2024-08-20,17,80107.26393700001,80107.26393700001,80107.26393700001,80107.26393700001,0.0
2024-08-20,18,80107.26393700001,80107.26393700001,80107.26393700001,80107.26393700001,0.0
2024-08-20,19,80107.26393700001,80107.26393700001,80107.26393700001,80107.26393700001,0.0
2024-08-20,20,80107.26393700001,80107.26393700001,80107.26393700001,80107.26393700001,0.0
2024-08-20,21,80107.26393700001,80107.26393700001,80107.26393700001,80107.26393700001,0.0
2024-08-20,22,80049.927979,80049.927979,80049.927979,80049.927979,0.0
2024-08-20,23,60000.0,60000.0,60000.0,60000.0,0.0
2024-08-20,24,61935.322860681816,61935.322860681816,61935.322860681816,61935.322860681816,0.0
2024-09-11,1,61890.262443681815,61890.262443681815,61890.262443681815,61890.262443681815,0.0
2024-09-11,2,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-09-11,3,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-09-11,4,60000.0,60000.0,60000.0,60000.0,0.0
2024-09-11,5,60000.0,60000.0,60000.0,60000.0,0.0
2024-09-11,6,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-09-11,7,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-09-11,8,61890.262443681815,61890.262443681815,61890.262443681815,61890.262443681815,0.0
2024-09-11,9,60000.0,60000.0,60000.0,60000.0,0.0
2024-09-11,10,60000.0,60000.0,60000.0,60000.0,0.0
2024-09-11,11,80049.927979,80049.927979,80049.927979,80049.927979,0.0
2024-09-11,12,80049.927979,80049.927979,80049.927979,80049.927979,0.0
2024-09-11,13,60000.0,60000.0,60000.0,60000.0,0.0
2024-09-11,14,80049.927979,80049.927979,80049.927979,80049.927979,0.0
2024-09-11,15,80049.927979,80049.927979,80049.927979,80049.927979,0.0
2024-09-11,16,80107.26393700001,80107.26393700001,80107.26393700001,80107.26393700001,0.0
2024-09-11,17,80107.26393700001,80107.26393700001,80107.26393700001,80107.26393700001,0.0
2024-09-11,18,80049.927979,80049.927979,80049.927979,80049.927979,0.0
2024-09-11,19,80049.927979,80049.927979,80049.927979,80049.927979,0.0
2024-09-11,20,80049.927979,80049.927979,80049.927979,80049.927979,0.0
2024-09-11,21,80049.927979,80049.927979,80049.927979,80049.927979,0.0
2024-09-11,22,60000.0,60000.0,60000.0,60000.0,0.0
2024-09-11,23,61935.322860681816,61935.322860681816,61935.322860681816,61935.322860681816,0.0
2024-09-11,24,61890.262443681815,61890.262443681815,61890.262443681815,61890.262443681815,0.0
2024-10-20,1,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-10-20,2,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-10-20,3,28860.193690833334,28860.193690833334,28860.193690833334,28860.193690833334,0.0
2024-10-20,4,28860.193690833334,28860.193690833334,28860.193690833334,28860.193690833334,0.0
2024-10-20,5,28860.193690833334,28860.193690833334,28860.193690833334,28860.193690833334,0.0
2024-10-20,6,28860.193690833334,28860.193690833334,28860.193690833334,28860.193690833334,0.0
2024-10-20,7,28860.193690833334,28860.193690833334,28860.193690833334,28860.193690833334,0.0
2024-10-20,8,28860.193690833334,28860.193690833334,28860.193690833334,28860.193690833334,0.0
2024-10-20,9,28860.193690833334,28860.193690833334,28860.193690833334,28860.193690833334,0.0
2024-10-20,10,28592.266785833337,28592.266785833333,28592.266785833333,28592.266785833333,0.0
2024-10-20,11,28592.266785833337,28592.266785833333,28592.266785833333,28592.266785833333,0.0
2024-10-20,12,27012.27867316667,27012.278673166667,27012.278673166667,27012.278673166667,0.0
2024-10-20,13,28592.266785833337,28592.266785833333,28592.266785833333,28592.266785833333,0.0
2024-10-20,14,28592.266785833337,28592.266785833333,28592.266785833333,28592.266785833333,0.0
2024-10-20,15,28592.266785833337,28592.266785833333,28592.266785833333,28592.266785833333,0.0
2024-10-20,16,28860.193690833334,28860.193690833334,28860.193690833334,28860.193690833334,0.0
2024-10-20,17,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-10-20,18,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-10-20,19,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-10-20,20,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-10-20,21,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-10-20,22,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-10-20,23,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-10-20,24,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-10-25,1,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-10-25,2,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-10-25,3,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-10-25,4,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-10-25,5,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-10-25,6,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-10-25,7,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-10-25,8,60000.0,60000.0,60000.0,60000.0,0.0
2024-10-25,9,60000.0,60000.0,60000.0,60000.0,0.0
2024-10-25,10,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-10-25,11,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-10-25,12,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-10-25,13,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-10-25,14,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-10-25,15,60000.0,60000.0,60000.0,60000.0,0.0
2024-10-25,16,60000.0,60000.0,60000.0,60000.0,0.0
2024-10-25,17,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-10-25,18,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-10-25,19,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-10-25,20,60000.0,60000.0,60000.0,60000.0,0.0
2024-10-25,21,60000.0,60000.0,60000.0,60000.0,0.0
2024-10-25,22,60000.0,60000.0,60000.0,60000.0,0.0
2024-10-25,23,60000.0,60000.0,60000.0,60000.0,0.0
2024-10-25,24,60000.0,60000.0,60000.0,60000.0,0.0
2024-12-24,1,60000.0,60000.0,60000.0,60000.0,0.0
2024-12-24,2,60000.0,60000.0,60000.0,60000.0,0.0
2024-12-24,3,60000.0,60000.0,60000.0,60000.0,0.0
2024-12-24,4,60000.0,60000.0,60000.0,60000.0,0.0
2024-12-24,5,60000.0,60000.0,60000.0,60000.0,0.0
2024-12-24,6,60000.0,60000.0,60000.0,60000.0,0.0
2024-12-24,7,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-12-24,8,61890.262443681815,61890.262443681815,61890.262443681815,61890.262443681815,0.0
2024-12-24,9,60000.0,60000.0,60000.0,60000.0,0.0
2024-12-24,10,61935.322860681816,61935.322860681816,61935.322860681816,61935.322860681816,0.0
2024-12-24,11,61890.262443681815,61890.262443681815,61890.262443681815,61890.262443681815,0.0
2024-12-24,12,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-12-24,13,60000.0,60000.0,60000.0,60000.0,0.0
2024-12-24,14,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-12-24,15,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-12-24,16,61890.262443681815,61890.262443681815,61890.262443681815,61890.262443681815,0.0
2024-12-24,17,61935.322860681816,61935.322860681816,61935.322860681816,61935.322860681816,0.0
2024-12-24,18,61935.322860681816,61935.322860681816,61935.322860681816,61935.322860681816,0.0
2024-12-24,19,61890.262443681815,61890.262443681815,61890.262443681815,61890.262443681815,0.0
2024-12-24,20,61890.262443681815,61890.262443681815,61890.262443681815,61890.262443681815,0.0
2024-12-24,21,61890.262443681815,61890.262443681815,61890.262443681815,61890.262443681815,0.0
2024-12-24,22,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-12-24,23,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-12-24,24,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
