date,hour,demand,re,smp_model,smp_actual,smp_error,marginal_fuel,curtailment,Nuclear_base,Coal_lowcost,Coal_highcost,LNG_CC_low,LNG_CC_mid,LNG_GT_peak,Oil_peak,Hydro_fixed
2024-06-21,1,61356.0,35.744915999999996,60000.0,122560.0,-62560.0,hydro,0.0,20000.0,19814.0,18094.0,0.0,0.0,118.0,0.0,3294.2550839999967
2024-06-21,2,58858.0,16.179523,60000.0,109440.0,-49440.0,hydro,0.0,20000.0,19814.0,18094.0,0.0,0.0,118.0,0.0,815.8204770000011
2024-06-21,3,57390.0,18.175386,29396.047500833334,98980.0,-69583.95249916667,coal,0.0,20000.0,19814.0,17557.824613999997,0.0,0.0,0.0,0.0,0.0
2024-06-21,4,56475.0,23.804092999999998,29396.047500833334,99270.0,-69873.95249916667,coal,0.0,20000.0,19814.0,16637.195907,0.0,0.0,0.0,0.0,0.0
2024-06-21,5,56308.0,20.749936,29396.047500833334,99270.0,-69873.95249916667,coal,0.0,20000.0,19814.0,16473.250064,0.0,0.0,0.0,0.0,0.0
2024-06-21,6,56911.0,74.574157,29396.047500833334,101630.0,-72233.95249916667,coal,0.0,20000.0,19814.0,17022.425842999997,0.0,0.0,0.0,0.0,0.0
2024-06-21,7,59072.0,523.74882,60000.0,117270.0,-57270.0,hydro,0.0,20000.0,19814.0,18094.0,0.0,0.0,118.0,0.0,522.2511799999993
2024-06-21,8,62539.0,1367.2536949999999,60000.0,132720.0,-72720.0,hydro,0.0,20000.0,19814.0,18094.0,0.0,0.0,118.0,0.0,3145.7463050000006
2024-06-21,9,66951.0,2473.785702,61845.202026681814,136130.0,-74284.79797331819,lng,0.0,20000.0,19814.0,18094.0,169.21429799999896,0.0,118.0,0.0,6282.0
2024-06-21,10,70225.0,3195.4471049999997,61845.202026681814,137870.0,-76024.79797331819,lng,0.0,20000.0,19814.0,18094.0,2721.5528950000007,0.0,118.0,0.0,6282.0
2024-06-21,11,71523.0,3824.188674,61845.202026681814,139650.0,-77804.79797331819,lng,0.0,20000.0,19814.0,18094.0,3390.8113259999955,0.0,118.0,0.0,6282.0
2024-06-21,12,70634.0,4400.504658,61845.202026681814,145160.0,-83314.79797331819,lng,0.0,20000.0,19814.0,18094.0,1925.4953419999947,0.0,118.0,0.0,6282.0
2024-06-21,13,69351.0,4642.2646669999995,61845.202026681814,139150.0,-77304.79797331819,lng,0.0,20000.0,19814.0,18094.0,400.7353330000042,0.0,118.0,0.0,6282.0
2024-06-21,14,72828.0,4896.334564000001,61845.202026681814,167060.0,-105214.79797331819,lng,0.0,20000.0,19814.0,18094.0,3623.6654359999957,0.0,118.0,0.0,6282.0
2024-06-21,15,74876.0,4502.165419999999,61890.262443681815,176970.0,-115079.73755631818,lng,0.0,20000.0,19814.0,18094.0,6065.834579999995,0.0,118.0,0.0,6282.0
2024-06-21,16,76533.0,3418.300871,61890.262443681815,153750.0,-91859.73755631818,lng,0.0,20000.0,19814.0,18094.0,8806.699129,0.0,118.0,0.0,6282.0
2024-06-21,17,77749.0,2896.417217,61890.262443681815,143570.0,-81679.73755631818,lng,0.0,20000.0,19814.0,18094.0,10544.582783000005,0.0,118.0,0.0,6282.0
2024-06-21,18,76779.0,2281.670811,61890.262443681815,137860.0,-75969.73755631818,lng,0.0,20000.0,19814.0,18094.0,10189.329188999996,0.0,118.0,0.0,6282.0
2024-06-21,19,76745.0,1519.318437,61935.322860681816,136130.0,-74194.67713931818,lng,0.0,20000.0,19814.0,18094.0,10917.681563000006,0.0,118.0,0.0,6282.0
2024-06-21,20,76396.0,1026.858451,61935.322860681816,134640.0,-72704.67713931818,lng,0.0,20000.0,19814.0,18094.0,11061.141548999993,0.0,118.0,0.0,6282.0
2024-06-21,21,74885.0,730.200533,61890.262443681815,136110.0,-74219.73755631818,lng,0.0,20000.0,19814.0,18094.0,9846.799467000004,0.0,118.0,0.0,6282.0
2024-06-21,22,71614.0,339.21723099999997,61890.262443681815,133070.0,-71179.73755631818,lng,0.0,20000.0,19814.0,18094.0,6966.782768999998,0.0,118.0,0.0,6282.0
2024-06-21,23,69311.0,157.602827,61845.202026681814,131110.0,-69264.79797331819,lng,0.0,20000.0,19814.0,18094.0,4845.397173000005,0.0,118.0,0.0,6282.0
2024-06-21,24,66391.0,102.43358099999999,61845.202026681814,130060.0,-68214.79797331819,lng,0.0,20000.0,19814.0,18094.0,1980.5664189999952,0.0,118.0,0.0,6282.0
2024-08-20,1,71246.0,45.769048,61890.262443681815,142760.0,-80869.73755631818,lng,0.0,19000.0,19814.0,18094.0,7892.230951999998,0.0,118.0,0.0,6282.0
2024-08-20,2,68127.0,54.712922000000006,61845.202026681814,139190.0,-77344.79797331819,lng,0.0,19000.0,19814.0,18094.0,4764.287077999994,0.0,118.0,0.0,6282.0
2024-08-20,3,66136.0,51.59336,61845.202026681814,136820.0,-74974.79797331819,lng,0.0,19000.0,19814.0,18094.0,2776.406640000001,0.0,118.0,0.0,6282.0
2024-08-20,4,64967.0,89.39174899999999,61845.202026681814,136820.0,-74974.79797331819,lng,0.0,19000.0,19814.0,18094.0,1569.6082509999978,0.0,118.0,0.0,6282.0
2024-08-20,5,64535.0,78.245487,61845.202026681814,136820.0,-74974.79797331819,lng,0.0,19000.0,19814.0,18094.0,1148.7545129999999,0.0,118.0,0.0,6282.0
2024-08-20,6,65461.0,86.05669300000001,61845.202026681814,139190.0,-77344.79797331819,lng,0.0,19000.0,19814.0,18094.0,2066.9433070000014,0.0,118.0,0.0,6282.0
2024-08-20,7,69065.0,263.227278,61890.262443681815,139190.0,-77299.73755631818,lng,0.0,19000.0,19814.0,18094.0,5493.772721999994,0.0,118.0,0.0,6282.0
2024-08-20,8,75304.0,946.520955,61935.322860681816,141520.0,-79584.67713931818,lng,0.0,19000.0,19814.0,18094.0,11049.479045,0.0,118.0,0.0,6282.0
2024-08-20,9,83110.0,1953.632807,60000.0,146290.0,-86290.0,hydro,0.0,19000.0,19814.0,18094.0,21591.0,0.0,118.0,0.0,2539.367192999998
2024-08-20,10,88159.0,2833.0269780000003,80049.927979,154910.0,-74860.072021,lng,0.0,19000.0,19814.0,18094.0,21591.0,426.9730220000056,118.0,0.0,6282.0
2024-08-20,11,90506.0,3413.082043,80049.927979,157010.0,-76960.072021,lng,0.0,19000.0,19814.0,18094.0,21591.0,2193.917956999998,118.0,0.0,6282.0
2024-08-20,12,91127.0,3544.911188,80049.927979,191980.0,-111930.072021,lng,0.0,19000.0,19814.0,18094.0,21591.0,2683.088812000002,118.0,0.0,6282.0
2024-08-20,13,90079.0,3456.92957,80049.927979,179460.0,-99410.072021,lng,0.0,19000.0,19814.0,18094.0,21591.0,1723.070430000007,118.0,0.0,6282.0
2024-08-20,14,93152.0,3585.665572,80049.927979,188430.0,-108380.072021,lng,0.0,19000.0,19814.0,18094.0,21591.0,4667.334428000002,118.0,0.0,6282.0
2024-08-20,15,95160.0,3308.650165,80107.26393700001,188430.0,-108322.73606299999,lng,0.0,19000.0,19814.0,18094.0,21591.0,6952.349835000001,118.0,0.0,6282.0
2024-08-20,16,96519.0,2630.541942,80107.26393700001,199740.0,-119632.73606299999,lng,0.0,19000.0,19814.0,18094.0,21591.0,8989.458058000004,118.0,0.0,6282.0
2024-08-20,17,97115.0,2557.696519,80107.26393700001,179460.0,-99352.73606299999,lng,0.0,19000.0,19814.0,18094.0,21591.0,9658.303480999995,118.0,0.0,6282.0
2024-08-20,18,96574.0,1837.090506,80107.26393700001,179160.0,-99052.73606299999,lng,0.0,19000.0,19814.0,18094.0,21591.0,9837.909494000007,118.0,0.0,6282.0
2024-08-20,19,96233.0,1252.107505,80107.26393700001,156240.0,-76132.73606299999,lng,0.0,19000.0,19814.0,18094.0,21591.0,10081.892495000007,118.0,0.0,6282.0
2024-08-20,20,95792.0,983.7617789999999,80107.26393700001,156280.0,-76172.73606299999,lng,0.0,19000.0,19814.0,18094.0,21591.0,9909.238221000007,118.0,0.0,6282.0
2024-08-20,21,91764.0,778.9577959999999,80107.26393700001,154960.0,-74852.73606299999,lng,0.0,19000.0,19814.0,18094.0,21591.0,6086.042203999998,118.0,0.0,6282.0
2024-08-20,22,86911.0,505.399089,80049.927979,146170.0,-66120.072021,lng,0.0,19000.0,19814.0,18094.0,21591.0,1506.6009110000014,118.0,0.0,6282.0
2024-08-20,23,82324.0,443.160478,60000.0,143800.0,-83800.0,hydro,0.0,19000.0,19814.0,18094.0,21591.0,0.0,118.0,0.0,3263.8395219999948
2024-08-20,24,77500.0,430.85594,61935.322860681816,141880.0,-79944.67713931818,lng,0.0,19000.0,19814.0,18094.0,13761.144060000006,0.0,118.0,0.0,6282.0
2024-09-11,1,68925.0,75.967337,61890.262443681815,144540.0,-82649.73755631818,lng,0.0,19000.0,19814.0,18094.0,5541.032663000005,0.0,118.0,0.0,6282.0
2024-09-11,2,65840.0,61.327825,61845.202026681814,141470.0,-79624.79797331819,lng,0.0,19000.0,19814.0,18094.0,2470.6721749999997,0.0,118.0,0.0,6282.0
2024-09-11,3,63859.0,62.833247,61845.202026681814,141490.0,-79644.79797331819,lng,0.0,19000.0,19814.0,18094.0,488.1667529999977,0.0,118.0,0.0,6282.0
2024-09-11,4,62759.0,68.92276700000001,60000.0,135420.0,-75420.0,hydro,0.0,19000.0,19814.0,18094.0,0.0,0.0,118.0,0.0,5664.077233000004
2024-09-11,5,62559.0,67.569785,60000.0,134720.0,-74720.0,hydro,0.0,19000.0,19814.0,18094.0,0.0,0.0,118.0,0.0,5465.430215
2024-09-11,6,63919.0,40.398562,61845.202026681814,141500.0,-79654.79797331819,lng,0.0,19000.0,19814.0,18094.0,570.6014379999979,0.0,118.0,0.0,6282.0
2024-09-11,7,67341.0,106.12503899999999,61845.202026681814,141500.0,-79654.79797331819,lng,0.0,19000.0,19814.0,18094.0,3926.874960999994,0.0,118.0,0.0,6282.0
2024-09-11,8,73280.0,630.86763,61890.262443681815,145180.0,-83289.73755631818,lng,0.0,19000.0,19814.0,18094.0,9341.132370000007,0.0,118.0,0.0,6282.0
2024-09-11,9,81065.0,1397.870199,60000.0,145780.0,-85780.0,hydro,0.0,19000.0,19814.0,18094.0,21591.0,0.0,118.0,0.0,1050.1298010000028
2024-09-11,10,86297.0,2046.386775,60000.0,154200.0,-94200.0,hydro,0.0,19000.0,19814.0,18094.0,21591.0,0.0,118.0,0.0,5633.613224999994
2024-09-11,11,88475.0,2384.417629,80049.927979,156230.0,-76180.072021,lng,0.0,19000.0,19814.0,18094.0,21591.0,1191.5823709999968,118.0,0.0,6282.0
2024-09-11,12,88521.0,2696.726827,80049.927979,158840.0,-78790.072021,lng,0.0,19000.0,19814.0,18094.0,21591.0,925.2731729999941,118.0,0.0,6282.0
2024-09-11,13,86949.0,2767.299952,60000.0,158850.0,-98850.0,hydro,0.0,19000.0,19814.0,18094.0,21591.0,0.0,118.0,0.0,5564.700047999999
2024-09-11,14,90551.0,2584.868611,80049.927979,155530.0,-75480.072021,lng,0.0,19000.0,19814.0,18094.0,21591.0,3067.131389000002,118.0,0.0,6282.0
2024-09-11,15,92095.0,2152.021339,80049.927979,157210.0,-77160.072021,lng,0.0,19000.0,19814.0,18094.0,21591.0,5043.978661000001,118.0,0.0,6282.0
2024-09-11,16,92642.0,2016.0368429999999,80107.26393700001,160470.0,-80362.73606299999,lng,0.0,19000.0,19814.0,18094.0,21591.0,5726.963157000006,118.0,0.0,6282.0
2024-09-11,17,93246.0,1793.321453,80107.26393700001,160570.0,-80462.73606299999,lng,0.0,19000.0,19814.0,18094.0,21591.0,6553.678547000003,118.0,0.0,6282.0
2024-09-11,18,91443.0,1240.7582,80049.927979,160040.0,-79990.072021,lng,0.0,19000.0,19814.0,18094.0,21591.0,5303.241800000003,118.0,0.0,6282.0
2024-09-11,19,90613.0,888.6069200000001,80049.927979,160260.0,-80210.072021,lng,0.0,19000.0,19814.0,18094.0,21591.0,4825.393079999994,118.0,0.0,6282.0
2024-09-11,20,89302.0,573.41237,80049.927979,160180.0,-80130.072021,lng,0.0,19000.0,19814.0,18094.0,21591.0,3829.5876299999945,118.0,0.0,6282.0
2024-09-11,21,85502.0,330.518305,80049.927979,156150.0,-76100.072021,lng,0.0,19000.0,19814.0,18094.0,21591.0,272.48169499999494,118.0,0.0,6282.0
2024-09-11,22,81087.0,197.488797,60000.0,149920.0,-89920.0,hydro,0.0,19000.0,19814.0,18094.0,21591.0,0.0,118.0,0.0,2272.511203000002
2024-09-11,23,77213.0,97.16734400000001,61935.322860681816,145780.0,-83844.67713931818,lng,0.0,19000.0,19814.0,18094.0,13807.832655999999,0.0,118.0,0.0,6282.0
2024-09-11,24,73205.0,82.96633600000001,61890.262443681815,143090.0,-81199.73755631818,lng,0.0,19000.0,19814.0,18094.0,9814.033664000002,0.0,118.0,0.0,6282.0
2024-10-20,1,52974.0,795.958644,29128.120595833334,92730.0,-63601.87940416667,coal,0.0,21000.0,19814.0,11364.041356000002,0.0,0.0,0.0,0.0,0.0
2024-10-20,2,50969.0,818.286078,29128.120595833334,92730.0,-63601.87940416667,coal,0.0,21000.0,19814.0,9336.713922000003,0.0,0.0,0.0,0.0,0.0
2024-10-20,3,49630.0,816.946007,28860.193690833334,92070.0,-63209.80630916667,coal,0.0,21000.0,19814.0,7999.053993000001,0.0,0.0,0.0,0.0,0.0
2024-10-20,4,48958.0,757.4794469999999,28860.193690833334,77760.0,-48899.80630916667,coal,0.0,21000.0,19814.0,7386.520553000002,0.0,0.0,0.0,0.0,0.0
2024-10-20,5,48911.0,726.8180169999999,28860.193690833334,79400.0,-50539.80630916667,coal,0.0,21000.0,19814.0,7370.181983000002,0.0,0.0,0.0,0.0,0.0
2024-10-20,6,49576.0,727.303368,28860.193690833334,92210.0,-63349.80630916667,coal,0.0,21000.0,19814.0,8034.696631999999,0.0,0.0,0.0,0.0,0.0
2024-10-20,7,50412.0,751.791213,28860.193690833334,92730.0,-63869.80630916667,coal,0.0,21000.0,19814.0,8846.208787000003,0.0,0.0,0.0,0.0,0.0
2024-10-20,8,50079.0,1182.427051,28860.193690833334,92660.0,-63799.80630916667,coal,0.0,21000.0,19814.0,8082.572949000001,0.0,0.0,0.0,0.0,0.0
2024-10-20,9,48031.0,2366.409117,28860.193690833334,92730.0,-63869.80630916667,coal,0.0,21000.0,19814.0,4850.590882999997,0.0,0.0,0.0,0.0,0.0
2024-10-20,10,46062.0,3698.203936,28592.266785833333,92730.0,-64137.73321416667,coal,0.0,21000.0,19814.0,1549.796064000002,0.0,0.0,0.0,0.0,0.0
2024-10-20,11,45404.0,4067.306982,28592.266785833333,92730.0,-64137.73321416667,coal,0.0,21000.0,19814.0,522.6930179999981,0.0,0.0,0.0,0.0,0.0
2024-10-20,12,44795.0,4361.393754,27012.278673166667,92520.0,-65507.72132683333,coal,0.0,21000.0,19433.606246000003,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-20,13,45571.0,4186.625907,28592.266785833333,87040.0,-58447.73321416667,coal,0.0,21000.0,19814.0,570.3740929999985,0.0,0.0,0.0,0.0,0.0
2024-10-20,14,46804.0,3964.245334,28592.266785833333,92660.0,-64067.73321416667,coal,0.0,21000.0,19814.0,2025.7546660000007,0.0,0.0,0.0,0.0,0.0
2024-10-20,15,48353.0,3642.9759169999998,28592.266785833333,101220.0,-72627.73321416667,coal,0.0,21000.0,19814.0,3896.0240829999966,0.0,0.0,0.0,0.0,0.0
2024-10-20,16,50704.0,2830.0358380000002,28860.193690833334,101340.0,-72479.80630916667,coal,0.0,21000.0,19814.0,7059.964161999997,0.0,0.0,0.0,0.0,0.0
2024-10-20,17,53608.0,1919.164335,29128.120595833334,109090.0,-79961.87940416667,coal,0.0,21000.0,19814.0,10874.835664999999,0.0,0.0,0.0,0.0,0.0
2024-10-20,18,56766.0,1572.507678,29396.047500833334,108580.0,-79183.95249916667,coal,0.0,21000.0,19814.0,14379.492321999998,0.0,0.0,0.0,0.0,0.0
2024-10-20,19,59093.0,1609.199212,29396.047500833334,109150.0,-79753.95249916667,coal,0.0,21000.0,19814.0,16669.800788,0.0,0.0,0.0,0.0,0.0
2024-10-20,20,59061.0,1530.379937,29396.047500833334,109150.0,-79753.95249916667,coal,0.0,21000.0,19814.0,16716.620063000002,0.0,0.0,0.0,0.0,0.0
2024-10-20,21,58391.0,1151.814026,29396.047500833334,101700.0,-72303.95249916667,coal,0.0,21000.0,19814.0,16425.185974,0.0,0.0,0.0,0.0,0.0
2024-10-20,22,57233.0,744.247774,29396.047500833334,101750.0,-72353.95249916667,coal,0.0,21000.0,19814.0,15674.752225999997,0.0,0.0,0.0,0.0,0.0
2024-10-20,23,55773.0,535.663307,29396.047500833334,100720.0,-71323.95249916667,coal,0.0,21000.0,19814.0,14423.336692999997,0.0,0.0,0.0,0.0,0.0
2024-10-20,24,54184.0,492.54352800000004,29128.120595833334,100720.0,-71591.87940416667,coal,0.0,21000.0,19814.0,12877.456471999998,0.0,0.0,0.0,0.0,0.0
2024-10-25,1,57506.0,194.82100000000003,29396.047500833334,92430.0,-63033.95249916667,coal,0.0,22000.0,19814.0,15497.178999999996,0.0,0.0,0.0,0.0,0.0
2024-10-25,2,55592.0,199.266624,29396.047500833334,92230.0,-62833.95249916667,coal,0.0,22000.0,19814.0,13578.733375999996,0.0,0.0,0.0,0.0,0.0
2024-10-25,3,54466.0,232.903023,29128.120595833334,92230.0,-63101.87940416667,coal,0.0,22000.0,19814.0,12419.096977000001,0.0,0.0,0.0,0.0,0.0
2024-10-25,4,53896.0,247.333023,29128.120595833334,92100.0,-62971.87940416667,coal,0.0,22000.0,19814.0,11834.666977,0.0,0.0,0.0,0.0,0.0
2024-10-25,5,54243.0,271.34787,29128.120595833334,92230.0,-63101.87940416667,coal,0.0,22000.0,19814.0,12157.652130000002,0.0,0.0,0.0,0.0,0.0
2024-10-25,6,55577.0,296.658234,29128.120595833334,92430.0,-63301.87940416667,coal,0.0,22000.0,19814.0,13466.341765999998,0.0,0.0,0.0,0.0,0.0
2024-10-25,7,58460.0,316.656244,29396.047500833334,101060.0,-71663.95249916667,coal,0.0,22000.0,19814.0,16329.343756000002,0.0,0.0,0.0,0.0,0.0
2024-10-25,8,61696.0,733.346306,60000.0,101280.0,-41280.0,hydro,0.0,22000.0,19814.0,18094.0,0.0,0.0,118.0,0.0,936.6536940000005
2024-10-25,9,62449.0,2094.022553,60000.0,138320.0,-78320.0,hydro,0.0,22000.0,19814.0,18094.0,0.0,0.0,118.0,0.0,328.9774469999975
2024-10-25,10,60694.0,3605.2402650000004,29396.047500833334,139240.0,-109843.95249916667,coal,0.0,22000.0,19814.0,15274.759735,0.0,0.0,0.0,0.0,0.0
2024-10-25,11,59025.0,3902.299362,29128.120595833334,160560.0,-131431.87940416666,coal,0.0,22000.0,19814.0,13308.700638000002,0.0,0.0,0.0,0.0,0.0
2024-10-25,12,57269.0,4013.183715,29128.120595833334,133160.0,-104031.87940416667,coal,0.0,22000.0,19814.0,11441.816285,0.0,0.0,0.0,0.0,0.0
2024-10-25,13,55866.0,3667.939605,29128.120595833334,115440.0,-86311.87940416667,coal,0.0,22000.0,19814.0,10384.060395,0.0,0.0,0.0,0.0,0.0
2024-10-25,14,60137.0,3167.841378,29396.047500833334,139590.0,-110193.95249916667,coal,0.0,22000.0,19814.0,15155.158622000003,0.0,0.0,0.0,0.0,0.0
2024-10-25,15,63112.0,2412.719542,60000.0,155390.0,-95390.0,hydro,0.0,22000.0,19814.0,18094.0,0.0,0.0,118.0,0.0,673.2804580000011
2024-10-25,16,65611.0,1524.3772529999999,60000.0,155390.0,-95390.0,hydro,0.0,22000.0,19814.0,18094.0,0.0,0.0,118.0,0.0,4060.6227470000013
2024-10-25,17,67377.0,937.301619,61845.202026681814,150740.0,-88894.79797331819,lng,0.0,22000.0,19814.0,18094.0,131.6983809999947,0.0,118.0,0.0,6282.0
2024-10-25,18,67871.0,972.606182,61845.202026681814,154880.0,-93034.79797331819,lng,0.0,22000.0,19814.0,18094.0,590.3938179999968,0.0,118.0,0.0,6282.0
2024-10-25,19,68375.0,1042.9816799999999,61845.202026681814,154090.0,-92244.79797331819,lng,0.0,22000.0,19814.0,18094.0,1024.0183200000029,0.0,118.0,0.0,6282.0
2024-10-25,20,66951.0,843.398057,60000.0,132900.0,-72900.0,hydro,0.0,22000.0,19814.0,18094.0,0.0,0.0,118.0,0.0,6081.6019430000015
2024-10-25,21,65177.0,484.92085900000006,60000.0,105940.0,-45940.0,hydro,0.0,22000.0,19814.0,18094.0,0.0,0.0,118.0,0.0,4666.079141000002
2024-10-25,22,63229.0,298.265996,60000.0,101220.0,-41220.0,hydro,0.0,22000.0,19814.0,18094.0,0.0,0.0,118.0,0.0,2904.734003999998
2024-10-25,23,62431.0,208.81758200000002,60000.0,101020.0,-41020.0,hydro,0.0,22000.0,19814.0,18094.0,0.0,0.0,118.0,0.0,2196.1824179999967
2024-10-25,24,60542.0,178.374164,60000.0,101050.0,-41050.0,hydro,0.0,22000.0,19814.0,18094.0,0.0,0.0,118.0,0.0,337.62583599999925
2024-12-24,1,66546.0,847.704264,60000.0,102270.0,-42270.0,hydro,0.0,22000.0,19814.0,18094.0,0.0,0.0,118.0,0.0,5672.295736
2024-12-24,2,64198.0,895.045898,60000.0,91670.0,-31670.0,hydro,0.0,22000.0,19814.0,18094.0,0.0,0.0,118.0,0.0,3276.9541020000033
2024-12-24,3,62782.0,948.084546,60000.0,91670.0,-31670.0,hydro,0.0,22000.0,19814.0,18094.0,0.0,0.0,118.0,0.0,1807.9154540000018
2024-12-24,4,62202.0,973.067958,60000.0,91500.0,-31500.0,hydro,0.0,22000.0,19814.0,18094.0,0.0,0.0,118.0,0.0,1202.9320420000004
2024-12-24,5,62656.0,936.673792,60000.0,91670.0,-31670.0,hydro,0.0,22000.0,19814.0,18094.0,0.0,0.0,118.0,0.0,1693.3262079999986
2024-12-24,6,64523.0,833.0208769999999,60000.0,96570.0,-36570.0,hydro,0.0,22000.0,19814.0,18094.0,0.0,0.0,118.0,0.0,3663.9791229999973
2024-12-24,7,68582.0,657.595333,61845.202026681814,102020.0,-40174.797973318186,lng,0.0,22000.0,19814.0,18094.0,1616.4046669999952,0.0,118.0,0.0,6282.0
2024-12-24,8,75338.0,532.700955,61890.262443681815,141200.0,-79309.73755631818,lng,0.0,22000.0,19814.0,18094.0,8497.299045000007,0.0,118.0,0.0,6282.0
2024-12-24,9,82612.0,989.3304310000001,60000.0,144780.0,-84780.0,hydro,0.0,22000.0,19814.0,18094.0,21591.0,0.0,118.0,0.0,5.66956900000514
2024-12-24,10,81365.0,2248.257042,61935.322860681816,166220.0,-104284.67713931818,lng,0.0,22000.0,19814.0,18094.0,12808.742958000003,0.0,118.0,0.0,6282.0
2024-12-24,11,77337.0,3593.862696,61890.262443681815,159950.0,-98059.73755631818,lng,0.0,22000.0,19814.0,18094.0,7435.1373040000035,0.0,118.0,0.0,6282.0
2024-12-24,12,73366.0,4183.993533,61845.202026681814,144760.0,-82914.79797331819,lng,0.0,22000.0,19814.0,18094.0,2874.0064669999992,0.0,118.0,0.0,6282.0
2024-12-24,13,68896.0,4411.021632,60000.0,141220.0,-81220.0,hydro,0.0,22000.0,19814.0,18094.0,0.0,0.0,118.0,0.0,4458.978367999996
2024-12-24,14,71428.0,4520.23405,61845.202026681814,143010.0,-81164.79797331819,lng,0.0,22000.0,19814.0,18094.0,599.7659500000009,0.0,118.0,0.0,6282.0
2024-12-24,15,73335.0,3977.283227,61845.202026681814,143400.0,-81554.79797331819,lng,0.0,22000.0,19814.0,18094.0,3049.716772999993,0.0,118.0,0.0,6282.0
2024-12-24,16,76279.0,2572.174156,61890.262443681815,144520.0,-82629.73755631818,lng,0.0,22000.0,19814.0,18094.0,7398.825844000006,0.0,118.0,0.0,6282.0
2024-12-24,17,79112.0,1430.78391,61935.322860681816,143190.0,-81254.67713931818,lng,0.0,22000.0,19814.0,18094.0,11373.216090000002,0.0,118.0,0.0,6282.0
2024-12-24,18,79567.0,939.960678,61935.322860681816,143500.0,-81564.67713931818,lng,0.0,22000.0,19814.0,18094.0,12319.039321999997,0.0,118.0,0.0,6282.0
2024-12-24,19,77518.0,985.9803989999999,61890.262443681815,143500.0,-81609.73755631818,lng,0.0,22000.0,19814.0,18094.0,10224.019601000007,0.0,118.0,0.0,6282.0
2024-12-24,20,75826.0,820.113263,61890.262443681815,141200.0,-79309.73755631818,lng,0.0,22000.0,19814.0,18094.0,8697.886736999993,0.0,118.0,0.0,6282.0
2024-12-24,21,73259.0,466.417741,61890.262443681815,121770.0,-59879.737556318185,lng,0.0,22000.0,19814.0,18094.0,6484.5822590000025,0.0,118.0,0.0,6282.0
2024-12-24,22,71113.0,300.70766000000003,61845.202026681814,101090.0,-39244.797973318186,lng,0.0,22000.0,19814.0,18094.0,4504.29234,0.0,118.0,0.0,6282.0
2024-12-24,23,70931.0,244.659618,61845.202026681814,101500.0,-39654.797973318186,lng,0.0,22000.0,19814.0,18094.0,4378.340381999995,0.0,118.0,0.0,6282.0
2024-12-24,24,70434.0,169.661123,61845.202026681814,101980.0,-40134.797973318186,lng,0.0,22000.0,19814.0,18094.0,3956.338877000002,0.0,118.0,0.0,6282.0
