date,hour,scenario,smp_pre,smp_post,delta_smp,curtailment
2024-10-20,1,Case_A_zero,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-20,2,Case_A_zero,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-20,3,Case_A_zero,28860.193690833334,28860.193690833334,0.0,0.0
2024-10-20,4,Case_A_zero,28860.193690833334,28860.193690833334,0.0,0.0
2024-10-20,5,Case_A_zero,28860.193690833334,28860.193690833334,0.0,0.0
2024-10-20,6,Case_A_zero,28860.193690833334,28860.193690833334,0.0,0.0
2024-10-20,7,Case_A_zero,28860.193690833334,28860.193690833334,0.0,0.0
2024-10-20,8,Case_A_zero,28860.193690833334,28860.193690833334,0.0,0.0
2024-10-20,9,Case_A_zero,28860.193690833334,28860.193690833334,0.0,0.0
2024-10-20,10,Case_A_zero,28592.266785833333,28592.266785833333,0.0,0.0
2024-10-20,11,Case_A_zero,28592.266785833333,28592.266785833333,0.0,0.0
2024-10-20,12,Case_A_zero,27012.278673166667,27012.278673166667,0.0,0.0
2024-10-20,13,Case_A_zero,28592.266785833333,28592.266785833333,0.0,0.0
2024-10-20,14,Case_A_zero,28592.266785833333,28592.266785833333,0.0,0.0
2024-10-20,15,Case_A_zero,28592.266785833333,28592.266785833333,0.0,0.0
2024-10-20,16,Case_A_zero,28860.193690833334,28860.193690833334,0.0,0.0
2024-10-20,17,Case_A_zero,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-20,18,Case_A_zero,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-20,19,Case_A_zero,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-20,20,Case_A_zero,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-20,21,Case_A_zero,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-20,22,Case_A_zero,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-20,23,Case_A_zero,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-20,24,Case_A_zero,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-20,1,Case_B_floor,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-20,2,Case_B_floor,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-20,3,Case_B_floor,28860.193690833334,28860.193690833334,0.0,0.0
2024-10-20,4,Case_B_floor,28860.193690833334,28860.193690833334,0.0,0.0
2024-10-20,5,Case_B_floor,28860.193690833334,28860.193690833334,0.0,0.0
2024-10-20,6,Case_B_floor,28860.193690833334,28860.193690833334,0.0,0.0
2024-10-20,7,Case_B_floor,28860.193690833334,28860.193690833334,0.0,0.0
2024-10-20,8,Case_B_floor,28860.193690833334,28860.193690833334,0.0,0.0
2024-10-20,9,Case_B_floor,28860.193690833334,28860.193690833334,0.0,0.0
2024-10-20,10,Case_B_floor,28592.266785833333,28592.266785833333,0.0,0.0
2024-10-20,11,Case_B_floor,28592.266785833333,28592.266785833333,0.0,0.0
2024-10-20,12,Case_B_floor,27012.278673166667,27012.278673166667,0.0,0.0
2024-10-20,13,Case_B_floor,28592.266785833333,28592.266785833333,0.0,0.0
2024-10-20,14,Case_B_floor,28592.266785833333,28592.266785833333,0.0,0.0
2024-10-20,15,Case_B_floor,28592.266785833333,28592.266785833333,0.0,0.0
2024-10-20,16,Case_B_floor,28860.193690833334,28860.193690833334,0.0,0.0
2024-10-20,17,Case_B_floor,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-20,18,Case_B_floor,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-20,19,Case_B_floor,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-20,20,Case_B_floor,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-20,21,Case_B_floor,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-20,22,Case_B_floor,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-20,23,Case_B_floor,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-20,24,Case_B_floor,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-20,1,Case_C_mixed,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-20,2,Case_C_mixed,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-20,3,Case_C_mixed,28860.193690833334,28860.193690833334,0.0,0.0
2024-10-20,4,Case_C_mixed,28860.193690833334,28860.193690833334,0.0,0.0
2024-10-20,5,Case_C_mixed,28860.193690833334,28860.193690833334,0.0,0.0
2024-10-20,6,Case_C_mixed,28860.193690833334,28860.193690833334,0.0,0.0
2024-10-20,7,Case_C_mixed,28860.193690833334,28860.193690833334,0.0,0.0
2024-10-20,8,Case_C_mixed,28860.193690833334,28860.193690833334,0.0,0.0
2024-10-20,9,Case_C_mixed,28860.193690833334,28860.193690833334,0.0,0.0
2024-10-20,10,Case_C_mixed,28592.266785833333,28592.266785833333,0.0,0.0
2024-10-20,11,Case_C_mixed,28592.266785833333,28592.266785833333,0.0,0.0
2024-10-20,12,Case_C_mixed,27012.278673166667,27012.278673166667,0.0,0.0
2024-10-20,13,Case_C_mixed,28592.266785833333,28592.266785833333,0.0,0.0
2024-10-20,14,Case_C_mixed,28592.266785833333,28592.266785833333,0.0,0.0
2024-10-20,15,Case_C_mixed,28592.266785833333,28592.266785833333,0.0,0.0
2024-10-20,16,Case_C_mixed,28860.193690833334,28860.193690833334,0.0,0.0
2024-10-20,17,Case_C_mixed,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-20,18,Case_C_mixed,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-20,19,Case_C_mixed,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-20,20,Case_C_mixed,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-20,21,Case_C_mixed,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-20,22,Case_C_mixed,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-20,23,Case_C_mixed,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-20,24,Case_C_mixed,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-20,1,Case_D_conservative,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-20,2,Case_D_conservative,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-20,3,Case_D_conservative,28860.193690833334,28860.193690833334,0.0,0.0
2024-10-20,4,Case_D_conservative,28860.193690833334,28860.193690833334,0.0,0.0
2024-10-20,5,Case_D_conservative,28860.193690833334,28860.193690833334,0.0,0.0
2024-10-20,6,Case_D_conservative,28860.193690833334,28860.193690833334,0.0,0.0
2024-10-20,7,Case_D_conservative,28860.193690833334,28860.193690833334,0.0,0.0
2024-10-20,8,Case_D_conservative,28860.193690833334,28860.193690833334,0.0,0.0
2024-10-20,9,Case_D_conservative,28860.193690833334,28860.193690833334,0.0,0.0
2024-10-20,10,Case_D_conservative,28592.266785833333,28592.266785833333,0.0,0.0
2024-10-20,11,Case_D_conservative,28592.266785833333,28592.266785833333,0.0,0.0
2024-10-20,12,Case_D_conservative,27012.278673166667,27012.278673166667,0.0,0.0
2024-10-20,13,Case_D_conservative,28592.266785833333,28592.266785833333,0.0,0.0
2024-10-20,14,Case_D_conservative,28592.266785833333,28592.266785833333,0.0,0.0
2024-10-20,15,Case_D_conservative,28592.266785833333,28592.266785833333,0.0,0.0
2024-10-20,16,Case_D_conservative,28860.193690833334,28860.193690833334,0.0,0.0
2024-10-20,17,Case_D_conservative,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-20,18,Case_D_conservative,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-20,19,Case_D_conservative,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-20,20,Case_D_conservative,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-20,21,Case_D_conservative,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-20,22,Case_D_conservative,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-20,23,Case_D_conservative,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-20,24,Case_D_conservative,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-25,1,Case_A_zero,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-25,2,Case_A_zero,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-25,3,Case_A_zero,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-25,4,Case_A_zero,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-25,5,Case_A_zero,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-25,6,Case_A_zero,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-25,7,Case_A_zero,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-25,8,Case_A_zero,60000.0,60000.0,0.0,0.0
2024-10-25,9,Case_A_zero,60000.0,60000.0,0.0,0.0
2024-10-25,10,Case_A_zero,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-25,11,Case_A_zero,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-25,12,Case_A_zero,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-25,13,Case_A_zero,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-25,14,Case_A_zero,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-25,15,Case_A_zero,60000.0,60000.0,0.0,0.0
2024-10-25,16,Case_A_zero,60000.0,60000.0,0.0,0.0
2024-10-25,17,Case_A_zero,61845.202026681814,61845.202026681814,0.0,0.0
2024-10-25,18,Case_A_zero,61845.202026681814,61845.202026681814,0.0,0.0
2024-10-25,19,Case_A_zero,61845.202026681814,61845.202026681814,0.0,0.0
2024-10-25,20,Case_A_zero,60000.0,60000.0,0.0,0.0
2024-10-25,21,Case_A_zero,60000.0,60000.0,0.0,0.0
2024-10-25,22,Case_A_zero,60000.0,60000.0,0.0,0.0
2024-10-25,23,Case_A_zero,60000.0,60000.0,0.0,0.0
2024-10-25,24,Case_A_zero,60000.0,60000.0,0.0,0.0
2024-10-25,1,Case_B_floor,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-25,2,Case_B_floor,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-25,3,Case_B_floor,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-25,4,Case_B_floor,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-25,5,Case_B_floor,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-25,6,Case_B_floor,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-25,7,Case_B_floor,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-25,8,Case_B_floor,60000.0,60000.0,0.0,0.0
2024-10-25,9,Case_B_floor,60000.0,60000.0,0.0,0.0
2024-10-25,10,Case_B_floor,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-25,11,Case_B_floor,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-25,12,Case_B_floor,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-25,13,Case_B_floor,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-25,14,Case_B_floor,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-25,15,Case_B_floor,60000.0,60000.0,0.0,0.0
2024-10-25,16,Case_B_floor,60000.0,60000.0,0.0,0.0
2024-10-25,17,Case_B_floor,61845.202026681814,61845.202026681814,0.0,0.0
2024-10-25,18,Case_B_floor,61845.202026681814,61845.202026681814,0.0,0.0
2024-10-25,19,Case_B_floor,61845.202026681814,61845.202026681814,0.0,0.0
2024-10-25,20,Case_B_floor,60000.0,60000.0,0.0,0.0
2024-10-25,21,Case_B_floor,60000.0,60000.0,0.0,0.0
2024-10-25,22,Case_B_floor,60000.0,60000.0,0.0,0.0
2024-10-25,23,Case_B_floor,60000.0,60000.0,0.0,0.0
2024-10-25,24,Case_B_floor,60000.0,60000.0,0.0,0.0
2024-10-25,1,Case_C_mixed,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-25,2,Case_C_mixed,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-25,3,Case_C_mixed,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-25,4,Case_C_mixed,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-25,5,Case_C_mixed,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-25,6,Case_C_mixed,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-25,7,Case_C_mixed,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-25,8,Case_C_mixed,60000.0,60000.0,0.0,0.0
2024-10-25,9,Case_C_mixed,60000.0,60000.0,0.0,0.0
2024-10-25,10,Case_C_mixed,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-25,11,Case_C_mixed,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-25,12,Case_C_mixed,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-25,13,Case_C_mixed,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-25,14,Case_C_mixed,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-25,15,Case_C_mixed,60000.0,60000.0,0.0,0.0
2024-10-25,16,Case_C_mixed,60000.0,60000.0,0.0,0.0
2024-10-25,17,Case_C_mixed,61845.202026681814,61845.202026681814,0.0,0.0
2024-10-25,18,Case_C_mixed,61845.202026681814,61845.202026681814,0.0,0.0
2024-10-25,19,Case_C_mixed,61845.202026681814,61845.202026681814,0.0,0.0
2024-10-25,20,Case_C_mixed,60000.0,60000.0,0.0,0.0
2024-10-25,21,Case_C_mixed,60000.0,60000.0,0.0,0.0
2024-10-25,22,Case_C_mixed,60000.0,60000.0,0.0,0.0
2024-10-25,23,Case_C_mixed,60000.0,60000.0,0.0,0.0
2024-10-25,24,Case_C_mixed,60000.0,60000.0,0.0,0.0
2024-10-25,1,Case_D_conservative,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-25,2,Case_D_conservative,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-25,3,Case_D_conservative,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-25,4,Case_D_conservative,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-25,5,Case_D_conservative,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-25,6,Case_D_conservative,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-25,7,Case_D_conservative,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-25,8,Case_D_conservative,60000.0,60000.0,0.0,0.0
2024-10-25,9,Case_D_conservative,60000.0,60000.0,0.0,0.0
2024-10-25,10,Case_D_conservative,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-25,11,Case_D_conservative,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-25,12,Case_D_conservative,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-25,13,Case_D_conservative,29128.120595833334,29128.120595833334,0.0,0.0
2024-10-25,14,Case_D_conservative,29396.047500833334,29396.047500833334,0.0,0.0
2024-10-25,15,Case_D_conservative,60000.0,60000.0,0.0,0.0
2024-10-25,16,Case_D_conservative,60000.0,60000.0,0.0,0.0
2024-10-25,17,Case_D_conservative,61845.202026681814,61845.202026681814,0.0,0.0
2024-10-25,18,Case_D_conservative,61845.202026681814,61845.202026681814,0.0,0.0
2024-10-25,19,Case_D_conservative,61845.202026681814,61845.202026681814,0.0,0.0
2024-10-25,20,Case_D_conservative,60000.0,60000.0,0.0,0.0
2024-10-25,21,Case_D_conservative,60000.0,60000.0,0.0,0.0
2024-10-25,22,Case_D_conservative,60000.0,60000.0,0.0,0.0
2024-10-25,23,Case_D_conservative,60000.0,60000.0,0.0,0.0
2024-10-25,24,Case_D_conservative,60000.0,60000.0,0.0,0.0
2024-12-24,1,Case_A_zero,60000.0,60000.0,0.0,0.0
2024-12-24,2,Case_A_zero,60000.0,60000.0,0.0,0.0
2024-12-24,3,Case_A_zero,60000.0,60000.0,0.0,0.0
2024-12-24,4,Case_A_zero,60000.0,60000.0,0.0,0.0
2024-12-24,5,Case_A_zero,60000.0,60000.0,0.0,0.0
2024-12-24,6,Case_A_zero,60000.0,60000.0,0.0,0.0
2024-12-24,7,Case_A_zero,61845.202026681814,61845.202026681814,0.0,0.0
2024-12-24,8,Case_A_zero,61890.262443681815,61890.262443681815,0.0,0.0
2024-12-24,9,Case_A_zero,60000.0,60000.0,0.0,0.0
2024-12-24,10,Case_A_zero,61935.322860681816,61935.322860681816,0.0,0.0
2024-12-24,11,Case_A_zero,61890.262443681815,61890.262443681815,0.0,0.0
2024-12-24,12,Case_A_zero,61845.202026681814,61845.202026681814,0.0,0.0
2024-12-24,13,Case_A_zero,60000.0,60000.0,0.0,0.0
2024-12-24,14,Case_A_zero,61845.202026681814,61845.202026681814,0.0,0.0
2024-12-24,15,Case_A_zero,61845.202026681814,61845.202026681814,0.0,0.0
2024-12-24,16,Case_A_zero,61890.262443681815,61890.262443681815,0.0,0.0
2024-12-24,17,Case_A_zero,61935.322860681816,61935.322860681816,0.0,0.0
2024-12-24,18,Case_A_zero,61935.322860681816,61935.322860681816,0.0,0.0
2024-12-24,19,Case_A_zero,61890.262443681815,61890.262443681815,0.0,0.0
2024-12-24,20,Case_A_zero,61890.262443681815,61890.262443681815,0.0,0.0
2024-12-24,21,Case_A_zero,61890.262443681815,61890.262443681815,0.0,0.0
2024-12-24,22,Case_A_zero,61845.202026681814,61845.202026681814,0.0,0.0
2024-12-24,23,Case_A_zero,61845.202026681814,61845.202026681814,0.0,0.0
2024-12-24,24,Case_A_zero,61845.202026681814,61845.202026681814,0.0,0.0
2024-12-24,1,Case_B_floor,60000.0,60000.0,0.0,0.0
2024-12-24,2,Case_B_floor,60000.0,60000.0,0.0,0.0
2024-12-24,3,Case_B_floor,60000.0,60000.0,0.0,0.0
2024-12-24,4,Case_B_floor,60000.0,60000.0,0.0,0.0
2024-12-24,5,Case_B_floor,60000.0,60000.0,0.0,0.0
2024-12-24,6,Case_B_floor,60000.0,60000.0,0.0,0.0
2024-12-24,7,Case_B_floor,61845.202026681814,61845.202026681814,0.0,0.0
2024-12-24,8,Case_B_floor,61890.262443681815,61890.262443681815,0.0,0.0
2024-12-24,9,Case_B_floor,60000.0,60000.0,0.0,0.0
2024-12-24,10,Case_B_floor,61935.322860681816,61935.322860681816,0.0,0.0
2024-12-24,11,Case_B_floor,61890.262443681815,61890.262443681815,0.0,0.0
2024-12-24,12,Case_B_floor,61845.202026681814,61845.202026681814,0.0,0.0
2024-12-24,13,Case_B_floor,60000.0,60000.0,0.0,0.0
2024-12-24,14,Case_B_floor,61845.202026681814,61845.202026681814,0.0,0.0
2024-12-24,15,Case_B_floor,61845.202026681814,61845.202026681814,0.0,0.0
2024-12-24,16,Case_B_floor,61890.262443681815,61890.262443681815,0.0,0.0
2024-12-24,17,Case_B_floor,61935.322860681816,61935.322860681816,0.0,0.0
2024-12-24,18,Case_B_floor,61935.322860681816,61935.322860681816,0.0,0.0
2024-12-24,19,Case_B_floor,61890.262443681815,61890.262443681815,0.0,0.0
2024-12-24,20,Case_B_floor,61890.262443681815,61890.262443681815,0.0,0.0
2024-12-24,21,Case_B_floor,61890.262443681815,61890.262443681815,0.0,0.0
2024-12-24,22,Case_B_floor,61845.202026681814,61845.202026681814,0.0,0.0
2024-12-24,23,Case_B_floor,61845.202026681814,61845.202026681814,0.0,0.0
2024-12-24,24,Case_B_floor,61845.202026681814,61845.202026681814,0.0,0.0
2024-12-24,1,Case_C_mixed,60000.0,60000.0,0.0,0.0
2024-12-24,2,Case_C_mixed,60000.0,60000.0,0.0,0.0
2024-12-24,3,Case_C_mixed,60000.0,60000.0,0.0,0.0
2024-12-24,4,Case_C_mixed,60000.0,60000.0,0.0,0.0
2024-12-24,5,Case_C_mixed,60000.0,60000.0,0.0,0.0
2024-12-24,6,Case_C_mixed,60000.0,60000.0,0.0,0.0
2024-12-24,7,Case_C_mixed,61845.202026681814,61845.202026681814,0.0,0.0
2024-12-24,8,Case_C_mixed,61890.262443681815,61890.262443681815,0.0,0.0
2024-12-24,9,Case_C_mixed,60000.0,60000.0,0.0,0.0
2024-12-24,10,Case_C_mixed,61935.322860681816,61935.322860681816,0.0,0.0
2024-12-24,11,Case_C_mixed,61890.262443681815,61890.262443681815,0.0,0.0
2024-12-24,12,Case_C_mixed,61845.202026681814,61845.202026681814,0.0,0.0
2024-12-24,13,Case_C_mixed,60000.0,60000.0,0.0,0.0
2024-12-24,14,Case_C_mixed,61845.202026681814,61845.202026681814,0.0,0.0
2024-12-24,15,Case_C_mixed,61845.202026681814,61845.202026681814,0.0,0.0
2024-12-24,16,Case_C_mixed,61890.262443681815,61890.262443681815,0.0,0.0
2024-12-24,17,Case_C_mixed,61935.322860681816,61935.322860681816,0.0,0.0
2024-12-24,18,Case_C_mixed,61935.322860681816,61935.322860681816,0.0,0.0
2024-12-24,19,Case_C_mixed,61890.262443681815,61890.262443681815,0.0,0.0
2024-12-24,20,Case_C_mixed,61890.262443681815,61890.262443681815,0.0,0.0
2024-12-24,21,Case_C_mixed,61890.262443681815,61890.262443681815,0.0,0.0
2024-12-24,22,Case_C_mixed,61845.202026681814,61845.202026681814,0.0,0.0
2024-12-24,23,Case_C_mixed,61845.202026681814,61845.202026681814,0.0,0.0
2024-12-24,24,Case_C_mixed,61845.202026681814,61845.202026681814,0.0,0.0
2024-12-24,1,Case_D_conservative,60000.0,60000.0,0.0,0.0
2024-12-24,2,Case_D_conservative,60000.0,60000.0,0.0,0.0
2024-12-24,3,Case_D_conservative,60000.0,60000.0,0.0,0.0
2024-12-24,4,Case_D_conservative,60000.0,60000.0,0.0,0.0
2024-12-24,5,Case_D_conservative,60000.0,60000.0,0.0,0.0
2024-12-24,6,Case_D_conservative,60000.0,60000.0,0.0,0.0
2024-12-24,7,Case_D_conservative,61845.202026681814,61845.202026681814,0.0,0.0
2024-12-24,8,Case_D_conservative,61890.262443681815,61890.262443681815,0.0,0.0
2024-12-24,9,Case_D_conservative,60000.0,60000.0,0.0,0.0
2024-12-24,10,Case_D_conservative,61935.322860681816,61935.322860681816,0.0,0.0
2024-12-24,11,Case_D_conservative,61890.262443681815,61890.262443681815,0.0,0.0
2024-12-24,12,Case_D_conservative,61845.202026681814,61845.202026681814,0.0,0.0
2024-12-24,13,Case_D_conservative,60000.0,60000.0,0.0,0.0
2024-12-24,14,Case_D_conservative,61845.202026681814,61845.202026681814,0.0,0.0
2024-12-24,15,Case_D_conservative,61845.202026681814,61845.202026681814,0.0,0.0
2024-12-24,16,Case_D_conservative,61890.262443681815,61890.262443681815,0.0,0.0
2024-12-24,17,Case_D_conservative,61935.322860681816,61935.322860681816,0.0,0.0
2024-12-24,18,Case_D_conservative,61935.322860681816,61935.322860681816,0.0,0.0
2024-12-24,19,Case_D_conservative,61890.262443681815,61890.262443681815,0.0,0.0
2024-12-24,20,Case_D_conservative,61890.262443681815,61890.262443681815,0.0,0.0
2024-12-24,21,Case_D_conservative,61890.262443681815,61890.262443681815,0.0,0.0
2024-12-24,22,Case_D_conservative,61845.202026681814,61845.202026681814,0.0,0.0
2024-12-24,23,Case_D_conservative,61845.202026681814,61845.202026681814,0.0,0.0
2024-12-24,24,Case_D_conservative,61845.202026681814,61845.202026681814,0.0,0.0
